date,Temp_out,Press_mm_hg,Windspeed,Visibility,lights,Appliances
2016-01-25 00:00,8.00,767.00,2.00,62.00,0,50
2016-01-25 00:10,8.02,767.00,2.00,62.00,0,50
2016-01-25 00:20,8.03,766.90,2.00,62.00,0,50
2016-01-25 00:30,8.05,766.90,2.00,62.00,0,40
2016-01-25 00:40,8.07,766.90,2.00,62.00,0,50
2016-01-25 00:50,8.08,766.80,2.00,62.00,0,50
2016-01-25 01:00,8.10,766.80,2.00,62.00,0,50
2016-01-25 01:10,8.10,766.70,2.00,62.20,0,50
2016-01-25 01:20,8.10,766.60,2.00,62.30,0,60
2016-01-25 01:30,8.10,766.50,2.00,62.50,0,50
2016-01-25 01:40,8.10,766.50,2.00,62.70,0,40
2016-01-25 01:50,8.10,766.40,2.00,62.80,0,40
2016-01-25 02:00,8.10,766.30,2.00,63.00,0,20
2016-01-25 02:10,8.12,766.30,2.30,63.00,0,30
2016-01-25 02:20,8.13,766.20,2.70,63.00,0,40
2016-01-25 02:30,8.15,766.10,3.00,63.00,0,50
2016-01-25 02:40,8.17,766.10,3.30,63.00,0,50
2016-01-25 02:50,8.18,766.00,3.70,63.00,0,60
2016-01-25 03:00,8.20,766.00,4.00,63.00,0,40
2016-01-25 03:10,8.23,765.90,3.80,63.20,0,50
2016-01-25 03:20,8.27,765.90,3.70,63.30,0,50
2016-01-25 03:30,8.30,765.80,3.50,63.50,0,40
2016-01-25 03:40,8.33,765.70,3.30,63.70,0,50
2016-01-25 03:50,8.37,765.70,3.20,63.80,0,60
2016-01-25 04:00,8.40,765.60,3.00,64.00,0,50
2016-01-25 04:10,8.25,765.50,3.00,63.50,0,60
2016-01-25 04:20,8.10,765.50,3.00,63.00,0,30
2016-01-25 04:30,7.95,765.40,3.00,62.50,0,30
2016-01-25 04:40,7.80,765.30,3.00,62.00,0,20
2016-01-25 04:50,7.65,765.30,3.00,61.50,0,40
2016-01-25 05:00,7.50,765.20,3.00,61.00,0,50
2016-01-25 05:10,7.43,765.10,3.00,61.50,0,50
2016-01-25 05:20,7.37,765.10,3.00,62.00,0,60
2016-01-25 05:30,7.30,765.00,3.00,62.50,0,50
2016-01-25 05:40,7.23,764.90,3.00,63.00,0,40
2016-01-25 05:50,7.17,764.90,3.00,63.50,0,50
2016-01-25 06:00,7.10,764.80,3.00,64.00,20,40
2016-01-25 06:10,7.00,764.80,3.00,64.20,0,50
2016-01-25 06:20,6.90,764.70,3.00,64.30,0,40
2016-01-25 06:30,6.80,764.60,3.00,64.50,0,50
2016-01-25 06:40,6.70,764.60,3.00,64.70,0,60
2016-01-25 06:50,6.60,764.50,3.00,64.80,0,30
2016-01-25 07:00,6.50,764.50,3.00,65.00,0,20
2016-01-25 07:10,6.55,764.40,3.00,57.70,0,30
2016-01-25 07:20,6.60,764.40,3.00,50.30,0,50
2016-01-25 07:30,6.65,764.30,3.00,43.00,0,50
2016-01-25 07:40,6.70,764.20,3.00,35.70,0,40
2016-01-25 07:50,6.75,764.20,3.00,28.30,0,60
2016-01-25 08:00,6.80,764.10,3.00,21.00,0,50
2016-01-25 08:10,6.88,764.10,3.00,22.00,0,50
2016-01-25 08:20,6.97,764.10,3.00,23.00,0,50
2016-01-25 08:30,7.05,764.00,3.00,24.00,0,50
2016-01-25 08:40,7.13,764.00,3.00,25.00,0,40
2016-01-25 08:50,7.22,764.00,3.00,26.00,0,50
2016-01-25 09:00,7.30,764.00,3.00,27.00,0,50
2016-01-25 09:10,7.57,763.90,3.00,29.20,0,20
2016-01-25 09:20,7.83,763.90,3.00,31.30,0,40
2016-01-25 09:30,8.10,763.80,3.00,33.50,0,30
2016-01-25 09:40,8.37,763.70,3.00,35.70,0,50
2016-01-25 09:50,8.63,763.70,3.00,37.80,0,40
2016-01-25 10:00,8.90,763.60,3.00,40.00,0,50
2016-01-25 10:10,9.18,763.50,3.20,40.00,0,50
2016-01-25 10:20,9.47,763.50,3.30,40.00,0,40
2016-01-25 10:30,9.75,763.50,3.50,40.00,0,50
2016-01-25 10:40,10.03,763.40,3.70,40.00,0,50
2016-01-25 10:50,10.32,763.40,3.80,40.00,0,60
2016-01-25 11:00,10.60,763.30,4.00,40.00,0,50
2016-01-25 11:10,10.85,763.30,4.00,40.00,0,50
2016-01-25 11:20,11.10,763.30,4.00,40.00,0,40
2016-01-25 11:30,11.35,763.30,4.00,40.00,0,40
2016-01-25 11:40,11.60,763.30,4.00,40.00,0,30
2016-01-25 11:50,11.85,763.30,4.00,40.00,0,20
2016-01-25 12:00,12.10,763.30,4.00,40.00,0,40
2016-01-25 12:10,12.08,763.20,4.30,40.00,0,50
2016-01-25 12:20,12.07,763.20,4.70,40.00,0,60
2016-01-25 12:30,12.05,763.10,5.00,40.00,0,40
2016-01-25 12:40,12.03,763.00,5.30,40.00,0,50
2016-01-25 12:50,12.02,763.00,5.70,40.00,0,50
2016-01-25 13:00,12.00,762.90,6.00,40.00,0,40
2016-01-25 13:10,12.12,762.80,5.80,40.00,0,50
2016-01-25 13:20,12.23,762.70,5.70,40.00,0,60
2016-01-25 13:30,12.35,762.60,5.50,40.00,0,50
2016-01-25 13:40,12.47,762.50,5.30,40.00,0,60
2016-01-25 13:50,12.58,762.40,5.20,40.00,0,40
2016-01-25 14:00,12.70,762.30,5.00,40.00,0,50
2016-01-25 14:10,12.77,762.30,5.00,40.00,0,30
2016-01-25 14:20,12.83,762.20,5.00,40.00,0,30
2016-01-25 14:30,12.90,762.20,5.00,40.00,0,20
2016-01-25 14:40,12.97,762.20,5.00,40.00,0,40
2016-01-25 14:50,13.03,762.10,5.00,40.00,0,60
2016-01-25 15:00,13.10,762.10,5.00,40.00,0,50
2016-01-25 15:10,13.00,762.10,5.00,40.00,0,50
2016-01-25 15:20,12.90,762.00,5.00,40.00,0,50
2016-01-25 15:30,12.80,762.00,5.00,40.00,0,40
2016-01-25 15:40,12.70,762.00,5.00,40.00,0,50
2016-01-25 15:50,12.60,761.90,5.00,40.00,0,50
2016-01-25 16:00,12.50,761.90,5.00,40.00,0,40
2016-01-25 16:10,12.18,762.00,5.20,40.00,0,60
2016-01-25 16:20,11.87,762.00,5.30,40.00,0,50
2016-01-25 16:30,11.55,762.10,5.50,40.00,0,50
2016-01-25 16:40,11.23,762.20,5.70,40.00,0,50
2016-01-25 16:50,10.92,762.20,5.80,40.00,0,50
2016-01-25 17:00,10.60,762.30,6.00,40.00,0,30
2016-01-25 17:10,10.52,762.30,5.80,40.00,0,30
2016-01-25 17:20,10.43,762.30,5.70,40.00,0,30
2016-01-25 17:30,10.35,762.30,5.50,40.00,0,40
2016-01-25 17:40,10.27,762.30,5.30,40.00,0,60
2016-01-25 17:50,10.18,762.30,5.20,40.00,0,50
2016-01-25 18:00,10.10,762.30,5.00,40.00,0,50
2016-01-25 18:10,10.05,762.40,4.80,40.00,0,40
2016-01-25 18:20,10.00,762.40,4.70,40.00,0,50
2016-01-25 18:30,9.95,762.50,4.50,40.00,0,40
2016-01-25 18:40,9.90,762.50,4.30,40.00,0,50
2016-01-25 18:50,9.85,762.50,4.20,40.00,0,50
2016-01-25 19:00,9.80,762.60,4.00,40.00,0,50
2016-01-25 19:10,9.75,762.60,4.00,40.00,0,60
2016-01-25 19:20,9.70,762.70,4.00,40.00,0,50
2016-01-25 19:30,9.65,762.70,4.00,40.00,0,40
2016-01-25 19:40,9.60,762.70,4.00,40.00,20,360
2016-01-25 19:50,9.55,762.80,4.00,40.00,10,380
2016-01-25 20:00,9.50,762.80,4.00,40.00,20,390
2016-01-25 20:10,9.55,762.90,4.20,40.00,10,390
2016-01-25 20:20,9.60,763.10,4.30,40.00,0,320
2016-01-25 20:30,9.65,763.20,4.50,40.00,10,80
2016-01-25 20:40,9.70,763.30,4.70,40.00,10,70
2016-01-25 20:50,9.75,763.50,4.80,40.00,20,80
2016-01-25 21:00,9.80,763.60,5.00,40.00,10,80
2016-01-25 21:10,9.80,763.60,4.80,38.20,10,70
2016-01-25 21:20,9.80,763.60,4.70,36.30,30,80
2016-01-25 21:30,9.80,763.60,4.50,34.50,20,80
2016-01-25 21:40,9.80,763.70,4.30,32.70,10,80
2016-01-25 21:50,9.80,763.70,4.20,30.80,10,80
2016-01-25 22:00,9.80,763.70,4.00,29.00,10,60
2016-01-25 22:10,9.88,763.80,4.20,29.00,10,50
2016-01-25 22:20,9.97,764.00,4.30,29.00,0,40
2016-01-25 22:30,10.05,764.10,4.50,29.00,0,70
2016-01-25 22:40,10.13,764.20,4.70,29.00,10,80
2016-01-25 22:50,10.22,764.40,4.80,29.00,0,80
2016-01-25 23:00,10.30,764.50,5.00,29.00,10,90
2016-01-25 23:10,10.30,764.40,4.80,28.70,0,80
2016-01-25 23:20,10.30,764.40,4.70,28.30,20,130
2016-01-25 23:30,10.30,764.30,4.50,28.00,20,370
2016-01-25 23:40,10.30,764.20,4.30,27.70,30,370
2016-01-25 23:50,10.30,764.20,4.20,27.30,30,160
2016-01-26 00:00,10.30,764.10,4.00,27.00,20,250
2016-01-26 00:10,10.10,764.10,4.00,26.50,30,380
2016-01-26 00:20,9.90,764.20,4.00,26.00,20,380
2016-01-26 00:30,9.70,764.20,4.00,25.50,20,100
2016-01-26 00:40,9.50,764.20,4.00,25.00,30,40
2016-01-26 00:50,9.30,764.30,4.00,24.50,10,30
2016-01-26 01:00,9.10,764.30,4.00,24.00,0,30
2016-01-26 01:10,9.22,764.40,3.80,23.80,0,30
2016-01-26 01:20,9.33,764.50,3.70,23.70,0,50
2016-01-26 01:30,9.45,764.50,3.50,23.50,0,50
2016-01-26 01:40,9.57,764.60,3.30,23.30,10,50
2016-01-26 01:50,9.68,764.70,3.20,23.20,0,50
2016-01-26 02:00,9.80,764.80,3.00,23.00,0,50
2016-01-26 02:10,9.72,764.80,3.20,23.00,0,40
2016-01-26 02:20,9.63,764.70,3.30,23.00,0,50
2016-01-26 02:30,9.55,764.60,3.50,23.00,0,40
2016-01-26 02:40,9.47,764.60,3.70,23.00,0,40
2016-01-26 02:50,9.38,764.50,3.80,23.00,0,50
2016-01-26 03:00,9.30,764.50,4.00,23.00,0,50
2016-01-26 03:10,9.05,764.40,3.80,22.80,10,50
2016-01-26 03:20,8.80,764.40,3.70,22.70,0,40
2016-01-26 03:30,8.55,764.30,3.50,22.50,0,20
2016-01-26 03:40,8.30,764.20,3.30,22.30,0,20
2016-01-26 03:50,8.05,764.20,3.20,22.20,0,30
2016-01-26 04:00,7.80,764.10,3.00,22.00,0,50
2016-01-26 04:10,7.92,764.00,2.80,29.00,0,50
2016-01-26 04:20,8.03,764.00,2.70,36.00,0,50
2016-01-26 04:30,8.15,764.00,2.50,43.00,0,50
2016-01-26 04:40,8.27,763.90,2.30,50.00,0,50
2016-01-26 04:50,8.38,763.90,2.20,57.00,10,40
2016-01-26 05:00,8.50,763.80,2.00,64.00,0,40
2016-01-26 05:10,8.52,763.80,2.20,64.20,0,40
2016-01-26 05:20,8.53,763.80,2.30,64.30,0,50
2016-01-26 05:30,8.55,763.80,2.50,64.50,0,50
2016-01-26 05:40,8.57,763.70,2.70,64.70,0,50
2016-01-26 05:50,8.58,763.70,2.80,64.80,0,50
2016-01-26 06:00,8.60,763.70,3.00,65.00,0,20
2016-01-26 06:10,8.60,763.60,3.00,64.70,0,20
2016-01-26 06:20,8.60,763.60,3.00,64.30,0,20
2016-01-26 06:30,8.60,763.50,3.00,64.00,0,40
2016-01-26 06:40,8.60,763.50,3.00,63.70,0,50
2016-01-26 06:50,8.60,763.50,3.00,63.30,0,50
2016-01-26 07:00,8.60,763.40,3.00,63.00,0,50
2016-01-26 07:10,8.63,763.40,3.00,62.80,0,50
2016-01-26 07:20,8.67,763.30,3.00,62.70,0,40
2016-01-26 07:30,8.70,763.30,3.00,62.50,0,40
2016-01-26 07:40,8.73,763.30,3.00,62.30,0,70
2016-01-26 07:50,8.77,763.20,3.00,62.20,30,380
2016-01-26 08:00,8.80,763.20,3.00,62.00,10,190
2016-01-26 08:10,8.85,763.10,3.20,62.00,10,60
2016-01-26 08:20,8.90,763.10,3.30,62.00,10,60
2016-01-26 08:30,8.95,763.00,3.50,62.00,10,40
2016-01-26 08:40,9.00,763.00,3.70,62.00,0,20
2016-01-26 08:50,9.05,763.00,3.80,62.00,0,20
2016-01-26 09:00,9.10,762.90,4.00,62.00,0,40
2016-01-26 09:10,9.13,762.90,4.20,61.80,0,40
2016-01-26 09:20,9.17,762.80,4.30,61.70,0,40
2016-01-26 09:30,9.20,762.80,4.50,61.50,0,50
2016-01-26 09:40,9.23,762.70,4.70,61.30,0,50
2016-01-26 09:50,9.27,762.60,4.80,61.20,0,40
2016-01-26 10:00,9.30,762.60,5.00,61.00,0,50
2016-01-26 10:10,9.42,762.50,5.20,61.50,0,40
2016-01-26 10:20,9.53,762.50,5.30,62.00,0,30
2016-01-26 10:30,9.65,762.50,5.50,62.50,0,50
2016-01-26 10:40,9.77,762.40,5.70,63.00,0,40
2016-01-26 10:50,9.88,762.40,5.80,63.50,0,40
2016-01-26 11:00,10.00,762.30,6.00,64.00,0,50
2016-01-26 11:10,10.02,762.30,6.20,56.70,0,30
2016-01-26 11:20,10.03,762.20,6.30,49.30,0,20
2016-01-26 11:30,10.05,762.20,6.50,42.00,0,20
2016-01-26 11:40,10.07,762.20,6.70,34.70,0,40
2016-01-26 11:50,10.08,762.10,6.80,27.30,0,40
2016-01-26 12:00,10.10,762.10,7.00,20.00,0,40
2016-01-26 12:10,10.17,762.00,7.20,21.20,0,50
2016-01-26 12:20,10.23,762.00,7.30,22.30,0,40
2016-01-26 12:30,10.30,761.90,7.50,23.50,0,50
2016-01-26 12:40,10.37,761.80,7.70,24.70,0,50
2016-01-26 12:50,10.43,761.80,7.80,25.80,0,40
2016-01-26 13:00,10.50,761.70,8.00,27.00,0,40
2016-01-26 13:10,10.60,761.60,8.00,27.00,0,40
2016-01-26 13:20,10.70,761.50,8.00,27.00,0,40
2016-01-26 13:30,10.80,761.40,8.00,27.00,0,50
2016-01-26 13:40,10.90,761.30,8.00,27.00,0,50
2016-01-26 13:50,11.00,761.20,8.00,27.00,0,30
2016-01-26 14:00,11.10,761.10,8.00,27.00,0,20
2016-01-26 14:10,11.05,761.00,8.30,27.30,0,20
2016-01-26 14:20,11.00,761.00,8.70,27.70,0,30
2016-01-26 14:30,10.95,761.00,9.00,28.00,0,40
2016-01-26 14:40,10.90,760.90,9.30,28.30,0,50
2016-01-26 14:50,10.85,760.90,9.70,28.70,0,40
2016-01-26 15:00,10.80,760.80,10.00,29.00,0,50
2016-01-26 15:10,10.68,760.80,9.70,30.80,0,50
2016-01-26 15:20,10.57,760.70,9.30,32.70,0,40
2016-01-26 15:30,10.45,760.70,9.00,34.50,0,50
2016-01-26 15:40,10.33,760.70,8.70,36.30,0,40
2016-01-26 15:50,10.22,760.60,8.30,38.20,0,30
2016-01-26 16:00,10.10,760.60,8.00,40.00,0,50
2016-01-26 16:10,10.05,760.50,8.00,40.00,0,40
2016-01-26 16:20,10.00,760.50,8.00,40.00,0,50
2016-01-26 16:30,9.95,760.40,8.00,40.00,0,40
2016-01-26 16:40,9.90,760.30,8.00,40.00,0,50
2016-01-26 16:50,9.85,760.30,8.00,40.00,0,40
2016-01-26 17:00,9.80,760.20,8.00,40.00,0,20
2016-01-26 17:10,9.80,760.10,8.20,40.00,0,20
2016-01-26 17:20,9.80,760.10,8.30,40.00,0,20
2016-01-26 17:30,9.80,760.00,8.50,40.00,0,40
2016-01-26 17:40,9.80,760.00,8.70,40.00,0,50
2016-01-26 17:50,9.80,760.00,8.80,40.00,0,50
2016-01-26 18:00,9.80,759.90,9.00,40.00,0,50
2016-01-26 18:10,9.82,759.90,9.00,40.00,0,40
2016-01-26 18:20,9.83,759.90,9.00,40.00,0,40
2016-01-26 18:30,9.85,760.00,9.00,40.00,0,40
2016-01-26 18:40,9.87,760.00,9.00,40.00,0,40
2016-01-26 18:50,9.88,760.00,9.00,40.00,0,40
2016-01-26 19:00,9.90,760.00,9.00,40.00,0,50
2016-01-26 19:10,9.85,760.00,9.00,40.00,0,40
2016-01-26 19:20,9.80,760.00,9.00,40.00,0,40
2016-01-26 19:30,9.75,760.00,9.00,40.00,0,20
2016-01-26 19:40,9.70,760.00,9.00,40.00,0,20
2016-01-26 19:50,9.65,760.00,9.00,40.00,0,30
2016-01-26 20:00,9.60,760.00,9.00,40.00,0,20
2016-01-26 20:10,9.55,760.00,8.80,37.30,0,50
2016-01-26 20:20,9.50,760.00,8.70,34.70,0,50
2016-01-26 20:30,9.45,760.00,8.50,32.00,0,60
2016-01-26 20:40,9.40,760.00,8.30,29.30,10,540
2016-01-26 20:50,9.35,760.00,8.20,26.70,10,610
2016-01-26 21:00,9.30,760.00,8.00,24.00,10,90
2016-01-26 21:10,9.33,760.00,8.20,24.30,10,50
2016-01-26 21:20,9.37,759.90,8.30,24.70,10,60
2016-01-26 21:30,9.40,759.90,8.50,25.00,0,60
2016-01-26 21:40,9.43,759.80,8.70,25.30,0,70
2016-01-26 21:50,9.47,759.80,8.80,25.70,0,70
2016-01-26 22:00,9.50,759.70,9.00,26.00,0,60
2016-01-26 22:10,9.53,759.60,9.00,28.30,0,70
2016-01-26 22:20,9.57,759.60,9.00,30.70,0,40
2016-01-26 22:30,9.60,759.50,9.00,33.00,0,40
2016-01-26 22:40,9.63,759.50,9.00,35.30,0,40
2016-01-26 22:50,9.67,759.50,9.00,37.70,30,310
2016-01-26 23:00,9.70,759.40,9.00,40.00,40,390
2016-01-26 23:10,9.73,759.40,9.20,40.00,50,380
2016-01-26 23:20,9.77,759.40,9.30,40.00,30,370
2016-01-26 23:30,9.80,759.50,9.50,40.00,40,370
2016-01-26 23:40,9.83,759.50,9.70,40.00,20,90
2016-01-26 23:50,9.87,759.50,9.80,40.00,30,60
2016-01-27 00:00,9.90,759.50,10.00,40.00,20,50
2016-01-27 00:10,9.88,759.40,10.00,40.00,20,50
2016-01-27 00:20,9.87,759.40,10.00,40.00,10,50
2016-01-27 00:30,9.85,759.30,10.00,40.00,0,40
2016-01-27 00:40,9.83,759.20,10.00,40.00,0,50
2016-01-27 00:50,9.82,759.20,10.00,40.00,0,30
2016-01-27 01:00,9.80,759.10,10.00,40.00,0,20
2016-01-27 01:10,9.83,759.00,10.00,40.00,0,20
2016-01-27 01:20,9.87,758.90,10.00,40.00,0,30
2016-01-27 01:30,9.90,758.80,10.00,40.00,0,40
2016-01-27 01:40,9.93,758.70,10.00,40.00,0,50
2016-01-27 01:50,9.97,758.60,10.00,40.00,0,50
2016-01-27 02:00,10.00,758.50,10.00,40.00,0,40
2016-01-27 02:10,10.02,758.50,10.00,40.00,0,40
2016-01-27 02:20,10.03,758.50,10.00,40.00,0,40
2016-01-27 02:30,10.05,758.50,10.00,40.00,0,40
2016-01-27 02:40,10.07,758.50,10.00,40.00,0,40
2016-01-27 02:50,10.08,758.50,10.00,40.00,0,40
2016-01-27 03:00,10.10,758.50,10.00,40.00,0,20
2016-01-27 03:10,10.10,758.50,10.00,40.00,0,30
2016-01-27 03:20,10.10,758.40,10.00,40.00,0,20
2016-01-27 03:30,10.10,758.40,10.00,40.00,0,40
2016-01-27 03:40,10.10,758.30,10.00,40.00,0,40
2016-01-27 03:50,10.10,758.30,10.00,40.00,0,40
2016-01-27 04:00,10.10,758.20,10.00,40.00,0,40
2016-01-27 04:10,10.10,758.10,9.80,40.00,0,50
2016-01-27 04:20,10.10,758.00,9.70,40.00,0,50
2016-01-27 04:30,10.10,758.00,9.50,40.00,0,40
2016-01-27 04:40,10.10,757.90,9.30,40.00,0,40
2016-01-27 04:50,10.10,757.80,9.20,40.00,0,30
2016-01-27 05:00,10.10,757.70,9.00,40.00,0,20
2016-01-27 05:10,10.13,757.60,9.20,40.00,0,20
2016-01-27 05:20,10.17,757.60,9.30,40.00,0,20
2016-01-27 05:30,10.20,757.50,9.50,40.00,0,50
2016-01-27 05:40,10.23,757.50,9.70,40.00,0,50
2016-01-27 05:50,10.27,757.50,9.80,40.00,0,40
2016-01-27 06:00,10.30,757.40,10.00,40.00,0,40
2016-01-27 06:10,10.30,757.40,10.00,38.20,0,50
2016-01-27 06:20,10.30,757.40,10.00,36.30,0,40
2016-01-27 06:30,10.30,757.40,10.00,34.50,0,40
2016-01-27 06:40,10.30,757.30,10.00,32.70,0,40
2016-01-27 06:50,10.30,757.30,10.00,30.80,10,20
2016-01-27 07:00,10.30,757.30,10.00,29.00,10,60
2016-01-27 07:10,10.18,757.30,9.80,34.80,10,20
2016-01-27 07:20,10.07,757.30,9.70,40.70,10,40
2016-01-27 07:30,9.95,757.40,9.50,46.50,0,110
2016-01-27 07:40,9.83,757.40,9.30,52.30,0,310
2016-01-27 07:50,9.72,757.40,9.20,58.20,0,50
2016-01-27 08:00,9.60,757.40,9.00,64.00,0,60
2016-01-27 08:10,9.63,757.40,9.20,57.50,0,60
2016-01-27 08:20,9.67,757.40,9.30,51.00,0,60
2016-01-27 08:30,9.70,757.40,9.50,44.50,0,60
2016-01-27 08:40,9.73,757.30,9.70,38.00,0,60
2016-01-27 08:50,9.77,757.30,9.80,31.50,0,60
2016-01-27 09:00,9.80,757.30,10.00,25.00,0,50
2016-01-27 09:10,9.78,757.30,10.00,28.30,0,60
2016-01-27 09:20,9.77,757.30,10.00,31.70,0,40
2016-01-27 09:30,9.75,757.40,10.00,35.00,0,50
2016-01-27 09:40,9.73,757.40,10.00,38.30,0,390
2016-01-27 09:50,9.72,757.40,10.00,41.70,0,340
2016-01-27 10:00,9.70,757.40,10.00,45.00,0,40
2016-01-27 10:10,9.80,757.50,10.00,42.30,0,20
2016-01-27 10:20,9.90,757.50,10.00,39.70,0,20
2016-01-27 10:30,10.00,757.50,10.00,37.00,0,20
2016-01-27 10:40,10.10,757.60,10.00,34.30,0,30
2016-01-27 10:50,10.20,757.60,10.00,31.70,0,40
2016-01-27 11:00,10.30,757.70,10.00,29.00,0,50
2016-01-27 11:10,10.38,757.60,10.00,29.00,0,50
2016-01-27 11:20,10.47,757.50,10.00,29.00,0,40
2016-01-27 11:30,10.55,757.40,10.00,29.00,0,40
2016-01-27 11:40,10.63,757.20,10.00,29.00,0,40
2016-01-27 11:50,10.72,757.10,10.00,29.00,0,40
2016-01-27 12:00,10.80,757.00,10.00,29.00,0,40
2016-01-27 12:10,10.87,756.90,10.20,30.80,0,40
2016-01-27 12:20,10.93,756.90,10.30,32.70,0,30
2016-01-27 12:30,11.00,756.80,10.50,34.50,0,30
2016-01-27 12:40,11.07,756.70,10.70,36.30,0,30
2016-01-27 12:50,11.13,756.70,10.80,38.20,0,20
2016-01-27 13:00,11.20,756.60,11.00,40.00,0,40
2016-01-27 13:10,11.18,756.50,10.70,38.20,0,40
2016-01-27 13:20,11.17,756.40,10.30,36.30,0,40
2016-01-27 13:30,11.15,756.40,10.00,34.50,0,40
2016-01-27 13:40,11.13,756.30,9.70,32.70,0,50
2016-01-27 13:50,11.12,756.20,9.30,30.80,0,40
2016-01-27 14:00,11.10,756.10,9.00,29.00,0,60
2016-01-27 14:10,11.13,756.00,9.20,30.80,0,40
2016-01-27 14:20,11.17,755.90,9.30,32.70,0,30
2016-01-27 14:30,11.20,755.80,9.50,34.50,0,40
2016-01-27 14:40,11.23,755.70,9.70,36.30,0,40
2016-01-27 14:50,11.27,755.60,9.80,38.20,0,40
2016-01-27 15:00,11.30,755.50,10.00,40.00,0,30
2016-01-27 15:10,11.27,755.50,9.80,40.00,0,20
2016-01-27 15:20,11.23,755.40,9.70,40.00,0,30
2016-01-27 15:30,11.20,755.40,9.50,40.00,0,20
2016-01-27 15:40,11.17,755.40,9.30,40.00,0,50
2016-01-27 15:50,11.13,755.30,9.20,40.00,0,40
2016-01-27 16:00,11.10,755.30,9.00,40.00,0,30
2016-01-27 16:10,11.05,755.30,9.00,40.00,0,50
2016-01-27 16:20,11.00,755.20,9.00,40.00,0,40
2016-01-27 16:30,10.95,755.20,9.00,40.00,0,40
2016-01-27 16:40,10.90,755.20,9.00,40.00,0,50
2016-01-27 16:50,10.85,755.10,9.00,40.00,0,40
2016-01-27 17:00,10.80,755.10,9.00,40.00,0,40
2016-01-27 17:10,10.70,755.10,9.00,37.20,0,40
2016-01-27 17:20,10.60,755.00,9.00,34.30,0,40
2016-01-27 17:30,10.50,755.00,9.00,31.50,0,30
2016-01-27 17:40,10.40,755.00,9.00,28.70,0,30
2016-01-27 17:50,10.30,754.90,9.00,25.80,0,20
2016-01-27 18:00,10.20,754.90,9.00,23.00,0,30
2016-01-27 18:10,10.17,754.90,9.00,29.70,0,40
2016-01-27 18:20,10.13,754.90,9.00,36.30,0,40
2016-01-27 18:30,10.10,755.00,9.00,43.00,0,50
2016-01-27 18:40,10.07,755.00,9.00,49.70,0,40
2016-01-27 18:50,10.03,755.00,9.00,56.30,0,40
2016-01-27 19:00,10.00,755.00,9.00,63.00,0,40
2016-01-27 19:10,9.93,755.00,8.80,63.30,0,40
2016-01-27 19:20,9.87,755.00,8.70,63.70,0,50
2016-01-27 19:30,9.80,755.00,8.50,64.00,0,40
2016-01-27 19:40,9.73,755.00,8.30,64.30,0,30
2016-01-27 19:50,9.67,755.00,8.20,64.70,0,40
2016-01-27 20:00,9.60,755.00,8.00,65.00,0,30
2016-01-27 20:10,9.60,755.00,8.20,57.70,0,20
2016-01-27 20:20,9.60,755.00,8.30,50.30,0,20
2016-01-27 20:30,9.60,755.00,8.50,43.00,0,30
2016-01-27 20:40,9.60,755.00,8.70,35.70,0,40
2016-01-27 20:50,9.60,755.00,8.80,28.30,0,40
2016-01-27 21:00,9.60,755.00,9.00,21.00,0,50
2016-01-27 21:10,9.63,755.00,8.80,27.70,0,30
2016-01-27 21:20,9.67,755.10,8.70,34.30,0,40
2016-01-27 21:30,9.70,755.10,8.50,41.00,0,40
2016-01-27 21:40,9.73,755.10,8.30,47.70,0,50
2016-01-27 21:50,9.77,755.20,8.20,54.30,0,40
2016-01-27 22:00,9.80,755.20,8.00,61.00,0,50
2016-01-27 22:10,9.80,755.30,7.80,61.50,0,40
2016-01-27 22:20,9.80,755.30,7.70,62.00,0,40
2016-01-27 22:30,9.80,755.40,7.50,62.50,0,40
2016-01-27 22:40,9.80,755.40,7.30,63.00,0,30
2016-01-27 22:50,9.80,755.50,7.20,63.50,0,30
2016-01-27 23:00,9.80,755.50,7.00,64.00,0,20
2016-01-27 23:10,9.80,755.50,6.80,63.50,0,30
2016-01-27 23:20,9.80,755.60,6.70,63.00,0,20
2016-01-27 23:30,9.80,755.60,6.50,62.50,0,50
2016-01-27 23:40,9.80,755.70,6.30,62.00,0,40
2016-01-27 23:50,9.80,755.80,6.20,61.50,0,40
2016-01-28 00:00,9.80,755.80,6.00,61.00,0,40
2016-01-28 00:10,9.83,755.90,5.70,55.30,0,40
2016-01-28 00:20,9.87,756.10,5.30,49.70,0,40
2016-01-28 00:30,9.90,756.20,5.00,44.00,0,50
2016-01-28 00:40,9.93,756.30,4.70,38.30,0,50
2016-01-28 00:50,9.97,756.50,4.30,32.70,0,40
2016-01-28 01:00,10.00,756.60,4.00,27.00,0,40
2016-01-28 01:10,9.97,756.70,4.20,29.20,0,40
2016-01-28 01:20,9.93,756.80,4.30,31.30,0,20
2016-01-28 01:30,9.90,757.00,4.50,33.50,0,20
2016-01-28 01:40,9.87,757.10,4.70,35.70,0,30
2016-01-28 01:50,9.83,757.20,4.80,37.80,0,30
2016-01-28 02:00,9.80,757.30,5.00,40.00,0,50
2016-01-28 02:10,9.67,757.50,5.20,37.80,0,50
2016-01-28 02:20,9.53,757.80,5.30,35.70,0,30
2016-01-28 02:30,9.40,758.00,5.50,33.50,0,40
2016-01-28 02:40,9.27,758.30,5.70,31.30,0,50
2016-01-28 02:50,9.13,758.50,5.80,29.20,0,30
